,energy_in,energy_out,soc,charge_bool,discharge_bool,profit_timeseries,cumulative_profit,cumlative_cycle_rate,cumlative_profit
18,0.0,0.016947549,3.9013551,0.0,1.0,0.97211253,0.97211253,108.45044,63803.72523622629
19,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
20,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
21,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
22,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
23,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
24,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
25,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
26,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
27,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
28,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
29,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
30,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
31,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
32,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
33,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
34,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
35,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
36,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
37,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
38,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
39,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
40,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
41,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
42,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
43,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
44,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
45,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
46,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
47,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
48,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
49,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
50,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
51,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
52,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
53,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
54,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
55,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
56,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
57,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
58,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
59,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
60,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
61,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
62,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
63,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
64,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
65,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
66,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
67,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
68,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
69,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
70,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
71,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
72,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
73,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
74,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
75,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
76,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
77,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
78,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
79,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
80,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
81,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
82,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
83,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
84,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
85,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
86,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
87,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
88,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
89,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
90,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
91,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
92,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
93,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
94,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
95,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
96,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
97,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
98,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
99,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
100,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
101,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
102,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
103,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
104,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
105,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
106,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
107,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
108,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
109,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
110,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
111,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
112,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
113,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
114,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
115,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
116,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
117,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
118,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
119,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
120,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
121,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
122,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
123,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
124,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
125,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
126,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
127,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
128,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
129,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
130,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
131,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
132,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
133,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
134,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
135,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
136,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
137,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
138,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
139,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
140,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
141,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
142,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
143,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
144,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
145,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
146,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
147,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
148,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
149,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
150,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
151,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
152,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
153,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
154,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
155,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
156,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
157,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
158,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
159,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
160,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
161,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
162,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
163,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
164,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
165,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
166,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
167,0.0,0.0,3.9013551,0.0,1.0,0.0,0.97211253,108.45044,63803.72523622629
0,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
1,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
2,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
3,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
4,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
5,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
6,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
7,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
8,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
9,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
10,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
11,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
12,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
13,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
14,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
15,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
16,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
17,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
18,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
19,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
20,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
21,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
22,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
23,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
24,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
25,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
26,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
27,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
28,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
29,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
30,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
31,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
32,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
33,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
34,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
35,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
36,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
37,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
38,0.0,0.0,3.9013551,0.0,1.0,0.0,0.0,108.45044,63803.72523622629
39,9.9999993,0.0,13.901354,1.0,0.0,-84.454598,-84.454598,108.95044,63719.27063822629
40,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
41,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
42,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
43,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
44,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
45,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
46,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
47,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
48,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
49,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
50,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
51,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
52,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
53,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
54,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
55,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
56,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
57,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
58,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
59,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
60,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
61,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
62,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
63,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
64,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
65,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
66,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
67,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
68,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
69,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
70,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
71,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
72,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
73,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
74,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
75,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
76,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
77,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
78,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
79,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
80,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
81,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
82,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
83,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
84,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
85,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
86,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
87,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
88,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
89,0.0,0.0,13.901354,0.0,1.0,0.0,-84.454598,108.95044,63719.27063822629
90,0.0,10.0,3.9013544,0.0,1.0,861.67117,777.21657,109.45044,64580.94180822629
91,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
92,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
93,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
94,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
95,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
96,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
97,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
98,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
99,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
100,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
101,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
102,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
103,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
104,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
105,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
106,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
107,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
108,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
109,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
110,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
111,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
112,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
113,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
114,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
115,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
116,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
117,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
118,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
119,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
120,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
121,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
122,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
123,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
124,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
125,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
126,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
127,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
128,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
129,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
130,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
131,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
132,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
133,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
134,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
135,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
136,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
137,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
138,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
139,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
140,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
141,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
142,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
143,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
144,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
145,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
146,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
147,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
148,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
149,0.0,0.0,3.9013544,0.0,1.0,0.0,777.21657,109.45044,64580.94180822629
